time,event,packetId,delay,jitter,distance,nodeId,type
421.812,TX,190,,,4227.92,28,legitimate
422.142,RX,190,0.329742,4.75e-07,,28,legitimate
424.914,TX,191,,,2806.37,23,legitimate
424.966,RX,191,0.0514654,0.278277,,23,legitimate
425.022,TX,192,,,1117.89,4,legitimate
425.074,RX,192,0.0514597,5.632e-06,,4,legitimate
425.272,TX,188,,,888.487,30,replay
425.339,RX,188,0.066819,0.0153592,,30,replay
428.521,TX,193,,,2226.52,1,legitimate
428.572,RX,193,0.0514634,0.0153555,,1,legitimate
430.864,TX,194,,,4432.25,18,legitimate
431.194,RX,194,0.329743,0.278279,,18,legitimate
431.743,TX,195,,,356.489,15,legitimate
431.794,RX,195,0.0514572,0.278286,,15,legitimate
431.954,TX,192,,,888.487,30,replay
432.02,RX,192,0.066819,0.0153618,,30,replay
432.235,TX,196,,,4721.69,29,legitimate
432.565,RX,196,0.329744,0.262925,,29,legitimate
432.794,TX,197,,,2451.92,5,legitimate
432.846,RX,197,0.0514642,0.27828,,5,legitimate
434.336,TX,198,,,2980.12,25,legitimate
434.439,RX,198,0.102922,0.0514578,,25,legitimate
437.037,TX,199,,,3725.62,22,legitimate
437.222,RX,199,0.185356,0.0824345,,22,legitimate
438.635,TX,197,,,888.487,30,replay
438.702,RX,197,0.066819,0.118537,,30,replay
441.262,TX,200,,,4030.09,2,legitimate
441.448,RX,200,0.185357,0.118538,,2,legitimate
441.562,TX,201,,,4472.9,9,legitimate
441.892,RX,201,0.329743,0.144385,,9,legitimate
444.487,TX,202,,,2247.9,3,legitimate
444.539,RX,202,0.0514635,0.278279,,3,legitimate
445.317,TX,199,,,888.487,30,replay
445.384,RX,199,0.066819,0.0153555,,30,replay
445.454,TX,203,,,3630.55,17,legitimate
445.537,TX,204,,,3661.98,16,legitimate
448.864,TX,205,,,3842.25,14,legitimate
449.05,RX,205,0.185357,0.118538,,14,legitimate
449.566,TX,206,,,3385.08,11,legitimate
449.669,RX,206,0.102923,0.0824335,,11,legitimate
450.443,TX,207,,,4043.6,26,legitimate
450.629,RX,207,0.185357,0.0824342,,26,legitimate
451.998,TX,202,,,888.487,30,replay
452.065,RX,202,0.066819,0.118539,,30,replay
453.889,TX,208,,,3283.11,8,legitimate
453.992,RX,208,0.102923,0.036104,,8,legitimate
454.148,TX,209,,,4872.86,19,legitimate
454.478,RX,209,0.329744,0.226821,,19,legitimate
455.93,TX,210,,,2730.12,0,legitimate
455.981,RX,210,0.0514651,0.278279,,0,legitimate
458.68,TX,207,,,888.487,30,replay
458.747,RX,207,0.066819,0.0153539,,30,replay
464.287,TX,211,,,2115.94,6,legitimate
464.339,RX,211,0.0514631,0.0153559,,6,legitimate
469.339,TX,211,,,888.487,30,replay
469.406,RX,211,0.066819,0.0153559,,30,replay
472.22,TX,212,,,2801.42,12,legitimate
472.272,RX,212,0.0514653,0.0153536,,12,legitimate
472.647,TX,213,,,3479.84,20,legitimate
472.75,RX,213,0.102924,0.0514583,,20,legitimate
473.327,TX,214,,,3781.04,7,legitimate
473.359,TX,215,,,3144.63,24,legitimate
473.462,RX,215,0.102922,1.118e-06,,24,legitimate
473.512,RX,214,0.185357,0.0824341,,7,legitimate
475.323,TX,216,,,2117.47,21,legitimate
475.374,RX,216,0.0514631,0.133894,,21,legitimate
475.802,TX,217,,,2351.42,13,legitimate
475.854,RX,217,0.0514638,7.8e-07,,13,legitimate
477.272,TX,212,,,888.487,30,replay
477.339,RX,212,0.066819,0.0153551,,30,replay
478.915,TX,218,,,4370.27,10,legitimate
478.965,TX,219,,,3837.63,27,legitimate
479.15,RX,219,0.185357,0.118538,,27,legitimate
479.245,RX,218,0.329743,0.144386,,10,legitimate
481.812,TX,220,,,4227.92,28,legitimate
482.142,RX,220,0.329742,4.75e-07,,28,legitimate
483.954,TX,217,,,888.487,30,replay
484.02,RX,217,0.066819,0.262923,,30,replay
484.914,TX,221,,,2806.37,23,legitimate
484.966,RX,221,0.0514654,0.0153536,,23,legitimate
485.022,TX,222,,,1117.89,4,legitimate
485.074,RX,222,0.0514597,5.632e-06,,4,legitimate
488.521,TX,223,,,2226.52,1,legitimate
488.572,RX,223,0.0514634,3.698e-06,,1,legitimate
490.635,TX,222,,,888.487,30,replay
490.702,RX,222,0.066819,0.0153555,,30,replay
490.864,TX,224,,,4432.25,18,legitimate
491.194,RX,224,0.329743,0.262924,,18,legitimate
491.743,TX,225,,,356.489,15,legitimate
491.794,RX,225,0.0514572,0.278286,,15,legitimate
492.235,TX,226,,,4721.69,29,legitimate
492.565,RX,226,0.329744,0.278287,,29,legitimate
492.794,TX,227,,,2451.92,5,legitimate
492.846,RX,227,0.0514642,0.27828,,5,legitimate
494.336,TX,228,,,2980.12,25,legitimate
494.439,RX,228,0.102922,0.0514578,,25,legitimate
497.037,TX,229,,,3725.62,22,legitimate
497.222,RX,229,0.185356,0.0824345,,22,legitimate
497.317,TX,225,,,888.487,30,replay
497.384,RX,225,0.066819,0.118537,,30,replay
501.262,TX,230,,,4030.09,2,legitimate
501.448,RX,230,0.185357,0.118538,,2,legitimate
501.562,TX,231,,,4472.9,9,legitimate
501.892,RX,231,0.329743,0.144385,,9,legitimate
503.998,TX,229,,,888.487,30,replay
504.065,RX,229,0.066819,0.262924,,30,replay
504.487,TX,232,,,2247.9,3,legitimate
504.539,RX,232,0.0514635,0.0153555,,3,legitimate
505.454,TX,233,,,3630.55,17,legitimate
505.537,TX,234,,,3661.98,16,legitimate
508.864,TX,235,,,3842.25,14,legitimate
509.05,RX,235,0.185357,0.133893,,14,legitimate
509.566,TX,236,,,3385.08,11,legitimate
509.669,RX,236,0.102923,0.0824335,,11,legitimate
510.443,TX,237,,,4043.6,26,legitimate
510.629,RX,237,0.185357,0.0824342,,26,legitimate
510.68,TX,232,,,888.487,30,replay
510.747,RX,232,0.066819,0.118539,,30,replay
513.889,TX,238,,,3283.11,8,legitimate
513.992,RX,238,0.102923,0.036104,,8,legitimate
514.148,TX,239,,,4872.86,19,legitimate
514.478,RX,239,0.329744,0.226821,,19,legitimate
515.93,TX,240,,,2730.12,0,legitimate
515.981,RX,240,0.0514651,0.278279,,0,legitimate
517.362,TX,237,,,888.487,30,replay
517.428,RX,237,0.066819,0.0153539,,30,replay
524.043,TX,240,,,888.487,30,replay
524.11,RX,240,0.066819,0,,30,replay
524.287,TX,241,,,2115.94,6,legitimate
524.339,RX,241,0.0514631,0.0153559,,6,legitimate
530.725,TX,241,,,888.487,30,replay
530.792,RX,241,0.066819,0.0153559,,30,replay
532.22,TX,242,,,2801.42,12,legitimate
532.272,RX,242,0.0514653,0.0153536,,12,legitimate
532.647,TX,243,,,3479.84,20,legitimate
532.75,RX,243,0.102924,0.0514583,,20,legitimate
533.327,TX,244,,,3781.04,7,legitimate
533.359,TX,245,,,3144.63,24,legitimate
533.462,RX,245,0.102922,1.118e-06,,24,legitimate
533.512,RX,244,0.185357,0.0824341,,7,legitimate
535.323,TX,246,,,2117.47,21,legitimate
535.374,RX,246,0.0514631,0.133894,,21,legitimate
535.802,TX,247,,,2351.42,13,legitimate
535.854,RX,247,0.0514638,7.8e-07,,13,legitimate
537.406,TX,242,,,888.487,30,replay
537.473,RX,242,0.066819,0.0153551,,30,replay
538.915,TX,248,,,4370.27,10,legitimate
538.965,TX,249,,,3837.63,27,legitimate
539.15,RX,249,0.185357,0.118538,,27,legitimate
539.245,RX,248,0.329743,0.144386,,10,legitimate
541.812,TX,250,,,4227.92,28,legitimate
542.142,RX,250,0.329742,4.75e-07,,28,legitimate
544.088,TX,247,,,888.487,30,replay
544.155,RX,247,0.066819,0.262923,,30,replay
544.914,TX,251,,,2806.37,23,legitimate
544.966,RX,251,0.0514654,0.0153536,,23,legitimate
545.022,TX,252,,,1117.89,4,legitimate
545.074,RX,252,0.0514597,5.632e-06,,4,legitimate
548.521,TX,253,,,2226.52,1,legitimate
548.572,RX,253,0.0514634,3.698e-06,,1,legitimate
550.77,TX,252,,,888.487,30,replay
550.836,RX,252,0.066819,0.0153555,,30,replay
550.864,TX,254,,,4432.25,18,legitimate
551.194,RX,254,0.329743,0.262924,,18,legitimate
551.743,TX,255,,,356.489,15,legitimate
551.794,RX,255,0.0514572,0.278286,,15,legitimate
552.235,TX,256,,,4721.69,29,legitimate
552.565,RX,256,0.329744,0.278287,,29,legitimate
552.794,TX,257,,,2451.92,5,legitimate
552.846,RX,257,0.0514642,0.27828,,5,legitimate
554.336,TX,258,,,2980.12,25,legitimate
554.439,RX,258,0.102922,0.0514578,,25,legitimate
557.037,TX,259,,,3725.62,22,legitimate
557.222,RX,259,0.185356,0.0824345,,22,legitimate
557.451,TX,255,,,888.487,30,replay
557.518,RX,255,0.066819,0.118537,,30,replay
561.262,TX,260,,,4030.09,2,legitimate
561.448,RX,260,0.185357,0.118538,,2,legitimate
561.562,TX,261,,,4472.9,9,legitimate
561.892,RX,261,0.329743,0.144385,,9,legitimate
564.133,TX,259,,,888.487,30,replay
564.2,RX,259,0.066819,0.262924,,30,replay
564.487,TX,262,,,2247.9,3,legitimate
564.539,RX,262,0.0514635,0.0153555,,3,legitimate
565.454,TX,263,,,3630.55,17,legitimate
565.537,TX,264,,,3661.98,16,legitimate
565.64,RX,263,0.185356,0.133893,,17,legitimate
565.723,RX,264,0.185356,1.05e-07,,16,legitimate
568.864,TX,265,,,3842.25,14,legitimate
569.05,RX,265,0.185357,6.01e-07,,14,legitimate
569.566,TX,266,,,3385.08,11,legitimate
569.669,RX,266,0.102923,0.0824335,,11,legitimate
570.443,TX,267,,,4043.6,26,legitimate
570.629,RX,267,0.185357,0.0824342,,26,legitimate
570.814,TX,264,,,888.487,30,replay
570.881,RX,264,0.066819,0.118539,,30,replay
573.889,TX,268,,,3283.11,8,legitimate
573.992,RX,268,0.102923,0.036104,,8,legitimate
574.148,TX,269,,,4872.86,19,legitimate
574.478,RX,269,0.329744,0.226821,,19,legitimate
575.93,TX,270,,,2730.12,0,legitimate
575.981,RX,270,0.0514651,0.278279,,0,legitimate
577.496,TX,267,,,888.487,30,replay
577.563,RX,267,0.066819,0.0153539,,30,replay
584.178,TX,270,,,888.487,30,replay
584.244,RX,270,0.066819,0,,30,replay
584.287,TX,271,,,2115.94,6,legitimate
584.339,RX,271,0.0514631,0.0153559,,6,legitimate
590.859,TX,271,,,888.487,30,replay
590.926,RX,271,0.066819,0.0153559,,30,replay
592.22,TX,272,,,2801.42,12,legitimate
592.272,RX,272,0.0514653,0.0153536,,12,legitimate
592.647,TX,273,,,3479.84,20,legitimate
592.75,RX,273,0.102924,0.0514583,,20,legitimate
593.327,TX,274,,,3781.04,7,legitimate
593.359,TX,275,,,3144.63,24,legitimate
593.462,RX,275,0.102922,1.118e-06,,24,legitimate
593.512,RX,274,0.185357,0.0824341,,7,legitimate
595.323,TX,276,,,2117.47,21,legitimate
595.374,RX,276,0.0514631,0.133894,,21,legitimate
595.802,TX,277,,,2351.42,13,legitimate
595.854,RX,277,0.0514638,7.8e-07,,13,legitimate
597.541,TX,272,,,888.487,30,replay
597.608,RX,272,0.066819,0.0153551,,30,replay
598.915,TX,278,,,4370.27,10,legitimate
598.965,TX,279,,,3837.63,27,legitimate
599.15,RX,279,0.185357,0.118538,,27,legitimate
599.245,RX,278,0.329743,0.144386,,10,legitimate
601.812,TX,280,,,4227.92,28,legitimate
602.142,RX,280,0.329742,4.75e-07,,28,legitimate
604.222,TX,279,,,888.487,30,replay
604.289,RX,279,0.066819,0.262923,,30,replay
604.914,TX,281,,,2806.37,23,legitimate
604.966,RX,281,0.0514654,0.0153536,,23,legitimate
605.022,TX,282,,,1117.89,4,legitimate
605.074,RX,282,0.0514597,5.632e-06,,4,legitimate
608.521,TX,283,,,2226.52,1,legitimate
608.572,RX,283,0.0514634,3.698e-06,,1,legitimate
610.864,TX,284,,,4432.25,18,legitimate
610.904,TX,282,,,888.487,30,replay
610.971,RX,282,0.066819,0.0153555,,30,replay
611.194,RX,284,0.329743,0.262924,,18,legitimate
611.743,TX,285,,,356.489,15,legitimate
611.794,RX,285,0.0514572,0.278286,,15,legitimate
612.235,TX,287,,,4721.69,29,legitimate
612.565,RX,287,0.329744,0.278287,,29,legitimate
612.794,TX,288,,,2451.92,5,legitimate
612.846,RX,288,0.0514642,0.27828,,5,legitimate
614.336,TX,289,,,2980.12,25,legitimate
614.439,RX,289,0.102922,0.0514578,,25,legitimate
617.037,TX,290,,,3725.62,22,legitimate
617.222,RX,290,0.185356,0.0824345,,22,legitimate
617.586,TX,287,,,888.487,30,replay
617.652,RX,287,0.066819,0.118537,,30,replay
621.262,TX,291,,,4030.09,2,legitimate
621.448,RX,291,0.185357,0.118538,,2,legitimate
621.562,TX,292,,,4472.9,9,legitimate
621.892,RX,292,0.329743,0.144385,,9,legitimate
624.267,TX,290,,,888.487,30,replay
624.334,RX,290,0.066819,0.262924,,30,replay
624.487,TX,293,,,2247.9,3,legitimate
624.539,RX,293,0.0514635,0.0153555,,3,legitimate
625.454,TX,294,,,3630.55,17,legitimate
625.537,TX,295,,,3661.98,16,legitimate
625.64,RX,294,0.185356,0.133893,,17,legitimate
625.723,RX,295,0.185356,1.05e-07,,16,legitimate
628.864,TX,296,,,3842.25,14,legitimate
629.05,RX,296,0.185357,6.01e-07,,14,legitimate
629.566,TX,297,,,3385.08,11,legitimate
629.669,RX,297,0.102923,0.0824335,,11,legitimate
630.443,TX,298,,,4043.6,26,legitimate
630.629,RX,298,0.185357,0.0824342,,26,legitimate
630.949,TX,295,,,888.487,30,replay
631.016,RX,295,0.066819,0.118539,,30,replay
633.889,TX,299,,,3283.11,8,legitimate
633.992,RX,299,0.102923,0.036104,,8,legitimate
634.148,TX,300,,,4872.86,19,legitimate
634.478,RX,300,0.329744,0.226821,,19,legitimate
635.93,TX,301,,,2730.12,0,legitimate
635.981,RX,301,0.0514651,0.278279,,0,legitimate
637.63,TX,298,,,888.487,30,replay
637.697,RX,298,0.066819,0.0153539,,30,replay
644.287,TX,302,,,2115.94,6,legitimate
644.312,TX,301,,,888.487,30,replay
644.379,RX,301,0.066819,0,,30,replay
652.22,TX,303,,,2801.42,12,legitimate
652.272,RX,303,0.0514653,0.0153536,,12,legitimate
652.647,TX,304,,,3479.84,20,legitimate
652.75,RX,304,0.102924,0.0514583,,20,legitimate
653.327,TX,305,,,3781.04,7,legitimate
653.359,TX,306,,,3144.63,24,legitimate
653.462,RX,306,0.102922,1.118e-06,,24,legitimate
653.512,RX,305,0.185357,0.0824341,,7,legitimate
655.323,TX,307,,,2117.47,21,legitimate
655.374,RX,307,0.0514631,0.133894,,21,legitimate
655.802,TX,308,,,2351.42,13,legitimate
655.854,RX,308,0.0514638,7.8e-07,,13,legitimate
657.272,TX,303,,,888.487,30,replay
657.339,RX,303,0.066819,0.0153551,,30,replay
658.915,TX,309,,,4370.27,10,legitimate
658.965,TX,310,,,3837.63,27,legitimate
659.15,RX,310,0.185357,0.118538,,27,legitimate
659.245,RX,309,0.329743,0.144386,,10,legitimate
661.812,TX,311,,,4227.92,28,legitimate
662.142,RX,311,0.329742,4.75e-07,,28,legitimate
663.954,TX,308,,,888.487,30,replay
664.02,RX,308,0.066819,0.262923,,30,replay
664.914,TX,312,,,2806.37,23,legitimate
664.966,RX,312,0.0514654,0.0153536,,23,legitimate
665.022,TX,313,,,1117.89,4,legitimate
665.074,RX,313,0.0514597,5.632e-06,,4,legitimate
668.521,TX,314,,,2226.52,1,legitimate
668.572,RX,314,0.0514634,3.698e-06,,1,legitimate
670.635,TX,313,,,888.487,30,replay
670.702,RX,313,0.066819,0.0153555,,30,replay
670.864,TX,315,,,4432.25,18,legitimate
671.194,RX,315,0.329743,0.262924,,18,legitimate
671.743,TX,316,,,356.489,15,legitimate
671.794,RX,316,0.0514572,0.278286,,15,legitimate
672.235,TX,317,,,4721.69,29,legitimate
672.565,RX,317,0.329744,0.278287,,29,legitimate
672.794,TX,318,,,2451.92,5,legitimate
672.846,RX,318,0.0514642,0.27828,,5,legitimate
674.336,TX,319,,,2980.12,25,legitimate
674.439,RX,319,0.102922,0.0514578,,25,legitimate
677.037,TX,320,,,3725.62,22,legitimate
677.222,RX,320,0.185356,0.0824345,,22,legitimate
677.317,TX,316,,,888.487,30,replay
677.384,RX,316,0.066819,0.118537,,30,replay
681.262,TX,321,,,4030.09,2,legitimate
681.448,RX,321,0.185357,0.118538,,2,legitimate
681.562,TX,322,,,4472.9,9,legitimate
681.892,RX,322,0.329743,0.144385,,9,legitimate
683.998,TX,320,,,888.487,30,replay
684.065,RX,320,0.066819,0.262924,,30,replay
684.487,TX,323,,,2247.9,3,legitimate
684.539,RX,323,0.0514635,0.0153555,,3,legitimate
685.454,TX,324,,,3630.55,17,legitimate
685.537,TX,325,,,3661.98,16,legitimate
688.864,TX,326,,,3842.25,14,legitimate
689.05,RX,326,0.185357,0.133893,,14,legitimate
689.566,TX,327,,,3385.08,11,legitimate
689.669,RX,327,0.102923,0.0824335,,11,legitimate
690.443,TX,328,,,4043.6,26,legitimate
690.629,RX,328,0.185357,0.0824342,,26,legitimate
690.68,TX,323,,,888.487,30,replay
690.747,RX,323,0.066819,0.118539,,30,replay
693.889,TX,329,,,3283.11,8,legitimate
693.992,RX,329,0.102923,0.036104,,8,legitimate
694.148,TX,330,,,4872.86,19,legitimate
694.478,RX,330,0.329744,0.226821,,19,legitimate
695.93,TX,331,,,2730.12,0,legitimate
695.981,RX,331,0.0514651,0.278279,,0,legitimate
697.362,TX,328,,,888.487,30,replay
697.428,RX,328,0.066819,0.0153539,,30,replay
704.043,TX,331,,,888.487,30,replay
704.11,RX,331,0.066819,0,,30,replay
704.287,TX,332,,,2115.94,6,legitimate
704.339,RX,332,0.0514631,0.0153559,,6,legitimate
710.725,TX,332,,,888.487,30,replay
710.792,RX,332,0.066819,0.0153559,,30,replay
712.22,TX,333,,,2801.42,12,legitimate
712.272,RX,333,0.0514653,0.0153536,,12,legitimate
712.647,TX,334,,,3479.84,20,legitimate
712.75,RX,334,0.102924,0.0514583,,20,legitimate
713.327,TX,335,,,3781.04,7,legitimate
713.359,TX,336,,,3144.63,24,legitimate
713.462,RX,336,0.102922,1.118e-06,,24,legitimate
713.512,RX,335,0.185357,0.0824341,,7,legitimate
715.323,TX,337,,,2117.47,21,legitimate
715.374,RX,337,0.0514631,0.133894,,21,legitimate
715.802,TX,338,,,2351.42,13,legitimate
715.854,RX,338,0.0514638,7.8e-07,,13,legitimate
717.406,TX,333,,,888.487,30,replay
717.473,RX,333,0.066819,0.0153551,,30,replay
718.915,TX,339,,,4370.27,10,legitimate
718.965,TX,340,,,3837.63,27,legitimate
719.15,RX,340,0.185357,0.118538,,27,legitimate
719.245,RX,339,0.329743,0.144386,,10,legitimate
721.812,TX,341,,,4227.92,28,legitimate
722.142,RX,341,0.329742,4.75e-07,,28,legitimate
724.088,TX,338,,,888.487,30,replay
724.155,RX,338,0.066819,0.262923,,30,replay
724.914,TX,342,,,2806.37,23,legitimate
724.966,RX,342,0.0514654,0.0153536,,23,legitimate
725.022,TX,343,,,1117.89,4,legitimate
725.074,RX,343,0.0514597,5.632e-06,,4,legitimate
728.521,TX,344,,,2226.52,1,legitimate
728.572,RX,344,0.0514634,3.698e-06,,1,legitimate
730.77,TX,343,,,888.487,30,replay
730.836,RX,343,0.066819,0.0153555,,30,replay
730.864,TX,345,,,4432.25,18,legitimate
731.194,RX,345,0.329743,0.262924,,18,legitimate
731.743,TX,346,,,356.489,15,legitimate
731.794,RX,346,0.0514572,0.278286,,15,legitimate
732.235,TX,347,,,4721.69,29,legitimate
732.565,RX,347,0.329744,0.278287,,29,legitimate
732.794,TX,348,,,2451.92,5,legitimate
732.846,RX,348,0.0514642,0.27828,,5,legitimate
734.336,TX,349,,,2980.12,25,legitimate
734.439,RX,349,0.102922,0.0514578,,25,legitimate
737.037,TX,350,,,3725.62,22,legitimate
737.222,RX,350,0.185356,0.0824345,,22,legitimate
737.451,TX,346,,,888.487,30,replay
737.518,RX,346,0.066819,0.118537,,30,replay
741.262,TX,351,,,4030.09,2,legitimate
741.448,RX,351,0.185357,0.118538,,2,legitimate
741.562,TX,352,,,4472.9,9,legitimate
741.892,RX,352,0.329743,0.144385,,9,legitimate
744.133,TX,350,,,888.487,30,replay
744.2,RX,350,0.066819,0.262924,,30,replay
744.487,TX,353,,,2247.9,3,legitimate
744.539,RX,353,0.0514635,0.0153555,,3,legitimate
745.454,TX,354,,,3630.55,17,legitimate
745.537,TX,355,,,3661.98,16,legitimate
748.864,TX,356,,,3842.25,14,legitimate
749.05,RX,356,0.185357,0.133893,,14,legitimate
749.566,TX,357,,,3385.08,11,legitimate
749.669,RX,357,0.102923,0.0824335,,11,legitimate
750.443,TX,358,,,4043.6,26,legitimate
750.629,RX,358,0.185357,0.0824342,,26,legitimate
750.814,TX,353,,,888.487,30,replay
750.881,RX,353,0.066819,0.118539,,30,replay
753.889,TX,359,,,3283.11,8,legitimate
753.992,RX,359,0.102923,0.036104,,8,legitimate
754.148,TX,360,,,4872.86,19,legitimate
754.478,RX,360,0.329744,0.226821,,19,legitimate
755.93,TX,361,,,2730.12,0,legitimate
755.981,RX,361,0.0514651,0.278279,,0,legitimate
757.496,TX,358,,,888.487,30,replay
757.563,RX,358,0.066819,0.0153539,,30,replay
764.178,TX,361,,,888.487,30,replay
764.244,RX,361,0.066819,0,,30,replay
764.287,TX,362,,,2115.94,6,legitimate
764.339,RX,362,0.0514631,0.0153559,,6,legitimate
770.859,TX,362,,,888.487,30,replay
770.926,RX,362,0.066819,0.0153559,,30,replay
772.22,TX,363,,,2801.42,12,legitimate
772.272,RX,363,0.0514653,0.0153536,,12,legitimate
772.647,TX,364,,,3479.84,20,legitimate
772.75,RX,364,0.102924,0.0514583,,20,legitimate
773.327,TX,365,,,3781.04,7,legitimate
773.359,TX,366,,,3144.63,24,legitimate
773.462,RX,366,0.102922,1.118e-06,,24,legitimate
773.512,RX,365,0.185357,0.0824341,,7,legitimate
775.323,TX,367,,,2117.47,21,legitimate
775.374,RX,367,0.0514631,0.133894,,21,legitimate
775.802,TX,368,,,2351.42,13,legitimate
775.854,RX,368,0.0514638,7.8e-07,,13,legitimate
777.541,TX,363,,,888.487,30,replay
777.608,RX,363,0.066819,0.0153551,,30,replay
778.915,TX,369,,,4370.27,10,legitimate
778.965,TX,370,,,3837.63,27,legitimate
779.15,RX,370,0.185357,0.118538,,27,legitimate
779.245,RX,369,0.329743,0.144386,,10,legitimate
781.812,TX,371,,,4227.92,28,legitimate
782.142,RX,371,0.329742,4.75e-07,,28,legitimate
784.222,TX,370,,,888.487,30,replay
784.289,RX,370,0.066819,0.262923,,30,replay
784.914,TX,372,,,2806.37,23,legitimate
784.966,RX,372,0.0514654,0.0153536,,23,legitimate
785.022,TX,373,,,1117.89,4,legitimate
785.074,RX,373,0.0514597,5.632e-06,,4,legitimate
788.521,TX,374,,,2226.52,1,legitimate
788.572,RX,374,0.0514634,3.698e-06,,1,legitimate
790.864,TX,375,,,4432.25,18,legitimate
790.904,TX,373,,,888.487,30,replay
790.971,RX,373,0.066819,0.0153555,,30,replay
791.194,RX,375,0.329743,0.262924,,18,legitimate
791.743,TX,376,,,356.489,15,legitimate
791.794,RX,376,0.0514572,0.278286,,15,legitimate
792.235,TX,377,,,4721.69,29,legitimate
792.565,RX,377,0.329744,0.278287,,29,legitimate
792.794,TX,378,,,2451.92,5,legitimate
792.846,RX,378,0.0514642,0.27828,,5,legitimate
794.336,TX,379,,,2980.12,25,legitimate
794.439,RX,379,0.102922,0.0514578,,25,legitimate
797.037,TX,380,,,3725.62,22,legitimate
797.222,RX,380,0.185356,0.0824345,,22,legitimate
797.586,TX,377,,,888.487,30,replay
797.652,RX,377,0.066819,0.118537,,30,replay
